id,loss
4,1909.747802734375
6,2346.702880859375
9,9907.0830078125
12,5798.84130859375
15,1035.9000244140625
17,2324.38818359375
21,2497.61865234375
28,1296.367919921875
32,2652.948974609375
43,3231.728759765625
46,3008.477294921875
50,1570.900390625
54,1710.8265380859375
62,2371.709716796875
70,2420.53173828125
71,5809.02587890625
75,2086.266357421875
77,3374.76220703125
81,2646.0927734375
83,2517.040771484375
87,2028.4791259765625
97,2653.87109375
103,2127.17626953125
119,1335.3251953125
120,2118.081298828125
127,1562.2825927734375
138,4610.357421875
141,2897.073974609375
148,1337.3681640625
150,2669.8544921875
151,2542.7685546875
158,1986.0618896484375
160,7225.18603515625
165,2681.93310546875
168,4178.6162109375
169,4564.3359375
177,2796.66552734375
178,3496.574462890625
184,1952.1385498046875
194,7173.11962890625
198,2034.1221923828125
203,5550.11328125
211,2594.013427734375
217,1483.4461669921875
219,1566.86865234375
221,4336.4716796875
227,2479.836181640625
230,1677.1461181640625
235,2141.294189453125
240,1076.8592529296875
243,2969.592529296875
249,6086.5732421875
253,2675.5205078125
258,1564.486328125
261,1784.36865234375
263,3542.04296875
264,3156.48193359375
265,4903.14697265625
268,2547.44873046875
271,2041.0218505859375
274,5509.2060546875
275,1046.7469482421875
279,2286.171630859375
282,1716.727783203125
286,2797.267578125
288,1576.2171630859375
294,2785.21337890625
296,1350.51123046875
297,1962.135498046875
300,1027.0076904296875
303,8881.1533203125
314,1636.5133056640625
315,4384.4375
321,2433.729736328125
323,5020.79443359375
330,4603.123046875
341,2057.75
342,5771.63134765625
352,2164.5126953125
353,3673.761474609375
360,7448.53955078125
361,2088.559814453125
362,3914.361572265625
366,1465.36083984375
372,3723.213623046875
376,3456.951416015625
377,2736.80078125
379,1557.220703125
380,3374.818359375
387,1863.4571533203125
392,2051.86572265625
394,10516.517578125
395,1721.250244140625
397,1967.9774169921875
407,6025.6201171875
411,7603.4296875
416,3000.97607421875
417,1990.7022705078125
419,4008.9794921875
428,4960.1796875
431,2347.340576171875
436,7343.7119140625
438,1782.3743896484375
445,6135.05224609375
446,7827.81787109375
455,1657.6153564453125
456,1528.0504150390625
461,1250.4786376953125
463,2013.240234375
464,3811.26806640625
466,2296.78173828125
467,2136.045166015625
470,1604.1417236328125
475,1663.1025390625
482,4141.49560546875
490,3747.55322265625
496,2323.77001953125
497,5401.78564453125
508,3164.72216796875
510,1895.7327880859375
512,3106.748046875
513,4168.8173828125
523,2117.933837890625
531,5664.31298828125
532,3216.940673828125
533,1679.8023681640625
537,1428.58056640625
544,4832.8916015625
547,2902.663330078125
556,7630.77978515625
565,1734.9532470703125
566,1516.7952880859375
571,1753.3795166015625
573,2035.5537109375
574,1046.75927734375
581,2608.51220703125
585,1846.938720703125
589,2368.119140625
597,1786.4063720703125
601,3319.10400390625
602,2189.723876953125
613,2168.196044921875
616,1596.8758544921875
619,2213.59814453125
622,2268.657958984375
623,2555.248291015625
629,1880.573974609375
634,1842.3970947265625
638,1231.740234375
642,1310.0125732421875
643,2487.053955078125
645,1438.935791015625
648,7919.41650390625
652,2032.4776611328125
664,1206.821533203125
666,2557.372802734375
672,1389.7939453125
676,2750.36669921875
678,4310.70751953125
682,2053.21240234375
686,3521.010498046875
688,3229.96044921875
689,1778.3809814453125
690,2490.15576171875
692,8563.3359375
695,2174.539306640625
697,5140.5859375
698,2054.167236328125
706,2594.97412109375
708,2113.2568359375
712,3734.107177734375
715,3316.143798828125
717,1688.57080078125
725,3216.487548828125
729,1227.69775390625
737,1704.89013671875
739,5021.02294921875
747,4055.085693359375
753,2799.6630859375
758,2834.769775390625
759,3193.108154296875
763,1816.0638427734375
773,4285.3037109375
774,2555.870849609375
776,2205.185302734375
788,3961.758544921875
790,4281.51318359375
794,2022.607177734375
801,3172.48095703125
802,2305.691162109375
805,2098.5126953125
809,5657.7958984375
812,2184.426025390625
825,2662.59765625
828,2176.452880859375
830,2423.138427734375
833,1352.9952392578125
850,5114.67431640625
852,6443.94384765625
862,1800.7574462890625
863,1715.65380859375
864,1692.9244384765625
865,3288.852294921875
868,5730.68798828125
872,1929.193115234375
879,5910.4423828125
880,1784.8421630859375
883,1651.260986328125
886,1939.6239013671875
923,1749.4791259765625
924,1530.1641845703125
932,1664.5706787109375
945,6383.0146484375
947,7063.6318359375
948,2750.16845703125
955,3696.130859375
963,4026.665771484375
979,1872.5230712890625
989,1963.4398193359375
994,2952.040771484375
995,1946.046875
998,2262.012939453125
1000,4671.57373046875
1018,2512.18701171875
1019,2806.57958984375
1028,2395.33935546875
1034,1632.6351318359375
1038,2179.97119140625
1040,1951.6458740234375
