id,loss
4,1890.6925048828125
6,2306.60205078125
9,9922.2578125
12,5634.6015625
15,1056.8597412109375
17,2340.253662109375
21,2511.853271484375
28,1356.2545166015625
32,2681.830078125
43,3151.7216796875
46,2879.716552734375
50,1546.4732666015625
54,1754.7196044921875
62,2496.458984375
70,2366.33984375
71,5700.5859375
75,2065.235107421875
77,3428.767578125
81,2525.807861328125
83,2623.573974609375
87,2019.204345703125
97,2620.4375
103,2127.3642578125
119,1363.180908203125
120,2003.3572998046875
127,1521.22216796875
138,4718.0888671875
141,2702.2509765625
148,1338.995361328125
150,2701.8720703125
151,2413.736572265625
158,1956.0423583984375
160,7077.20556640625
165,2738.1396484375
168,4262.97607421875
169,4379.59912109375
177,2883.600341796875
178,3557.8818359375
184,1905.59375
194,7159.4443359375
198,2076.78369140625
203,5760.94091796875
211,2565.765869140625
217,1480.275634765625
219,1611.423095703125
221,4242.27587890625
227,2546.71240234375
230,1688.4144287109375
235,2121.385009765625
240,1099.8548583984375
243,2784.8662109375
249,5935.74072265625
253,2773.50830078125
258,1558.105224609375
261,1759.2774658203125
263,3571.530029296875
264,3163.2451171875
265,4932.55126953125
268,2553.34765625
271,2066.416259765625
274,5456.2880859375
275,1068.573974609375
279,2191.808837890625
282,1707.302001953125
286,2835.76171875
288,1568.829833984375
294,2734.7890625
296,1388.477294921875
297,1888.576416015625
300,1051.94287109375
303,8726.9111328125
314,1677.3114013671875
315,4391.404296875
321,2434.279296875
323,4981.013671875
330,4798.83935546875
341,2074.8955078125
342,5790.1982421875
352,2104.41357421875
353,3662.028564453125
360,7228.76123046875
361,2032.315673828125
362,3882.708984375
366,1484.5506591796875
372,3736.92041015625
376,3543.520263671875
377,2698.556884765625
379,1610.18212890625
380,3486.474609375
387,1878.2677001953125
392,2076.7314453125
394,10396.5009765625
395,1750.144775390625
397,1950.596923828125
407,5765.5029296875
411,7335.43994140625
416,3010.2451171875
417,2052.173583984375
419,3823.259521484375
428,5096.62060546875
431,2311.286376953125
436,7337.33984375
438,1786.50244140625
445,5994.52734375
446,7900.59716796875
455,1620.646484375
456,1552.08837890625
461,1259.6727294921875
463,2025.0274658203125
464,3698.12646484375
466,2378.70166015625
467,2158.68505859375
